,,TOTAL,,,,,BUY,,,,,SELL,,,,,Net Flows,,,,
Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail,Institutional,Local,Foreign,Regional,Retail,Institutional,Local,Foreign,Regional,Retail,Institutional,Local,Foreign,Regional
28-Feb-17,1207055822,602320855.18,604734966.82,287279285.64,230547662,689228874.36,655431311.35,551624510.65,733889939.78,282451062.35,190714819.88,549210399.01,657845422.99,645774864.77,290900453.1,270380504.13,106220912.34,-106220912.34,88115075.01,-8449390.75,-79665684.25
1-Mar-17,761999706,514349801.55,247649904.45,135635947.67,73913971.48,552449786.85,496823808.31,265175897.69,528065796.26,144017944.43,89915965.31,532637794.49,229361911.51,576833777.44,127253950.9,57911977.66,-35813986.18,35813986.18,-48767981.18,16763993.53,32003987.65
2-Mar-17,1143941897,791607792.72,352334104.28,189894354.9,77788049,876259493.1,704668208.55,439273688.45,835077584.81,245947507.86,62916804.34,878547376.9,265394520.1,916297459.5,134985143.85,92659293.66,-173879168.34,173879168.34,-81219874.69,110962364.01,-29742489.32
5-Mar-17,750063575,577548952.75,172514622.25,78006611.8,42003560.2,630053403,586549715.65,163513859.35,619552512.95,94508010.45,36003051.6,569298253.43,180765321.58,641304356.63,61505213.15,47254005.23,17251462.23,-17251462.23,-21751843.68,33002797.3,-11250953.63
6-Mar-17,1295064506,677318736.64,617745769.36,51802580.24,1082673927.02,160587998.74,141162031.15,1153902474.85,163178127.76,50507515.73,1081378862.51,1214770506.63,80293999.37,157997869.73,53097644.75,1083968991.52,-1073608475.47,1073608475.47,5180258.02,-2590129.01,-2590129.01
7-Mar-17,1618443486,1131291996.71,487151489.29,228200531.53,113291044.02,1276951910.45,1124818222.77,493625263.23,1264004362.57,250858740.33,103580383.1,1137765770.66,480677715.34,1291517901.83,205542322.72,121383261.45,-12947547.89,12947547.89,-27513539.26,45316417.61,-17802878.35
8-Mar-17,1084261464,767657116.51,316604347.49,166976265.46,112763192.26,804522006.29,708022735.99,376238728.01,789342345.79,184324448.88,110594669.33,827291497.03,256969966.97,818617405.32,149628082.03,116015976.65,-119268761.04,119268761.04,-29275059.53,34696366.85,-5421307.32
9-Mar-17,1286098159,835963803.35,450134355.65,263650122.6,83596380.34,938851656.07,797380858.58,488717300.42,880977238.92,318952343.43,86168576.65,874546748.12,411551410.88,995439975.07,209633999.92,81024184.02,-77165889.54,77165889.54,-114462736.15,109318343.52,5144392.64
13-Mar-17,1154289522,694882292.24,459407229.76,238937931.05,113120373.16,802231217.79,675259370.37,479030151.63,724893819.82,325509645.2,103886056.98,713350924.6,440938597.4,880722905.29,152366216.9,121200399.81,-38091554.23,38091554.23,-155829085.47,173143428.3,-17314342.83
14-Mar-17,1101995467,679931203.14,422064263.86,210481134.2,115709524.04,775804808.77,711889071.68,390106395.32,757070885.83,234725034.47,110199546.7,647973334.6,454022132.4,794538731.71,185135238.46,122321496.84,63915737.09,-63915737.09,-37467845.88,49589796.02,-12121950.14
15-Mar-17,1077707009,616448409.15,461258599.85,274815287.3,94838216.79,708053504.91,613215288.12,464491720.88,682188536.7,309301911.58,86216560.72,618603823.17,459103185.83,734996180.14,240328663.01,102382165.86,-5388535.05,5388535.05,-52807643.44,68973248.58,-16165605.14
16-Mar-17,1653112303,998479831.01,654632471.99,403359401.93,155392556.48,1094360344.59,981948707.98,671163595.02,1081135446.16,396746952.72,175229904.12,1013357841.74,639754461.26,1107585243.01,409971851.14,135555208.85,-31409133.76,31409133.76,-26449796.85,-13224898.42,39674695.27
19-Mar-17,1241831425,874249323.2,367582101.8,86928199.75,149019771,1005883454.25,844445369,397386056,988497814.3,67058896.95,186274713.75,902811445.98,339019979.03,1020785431.35,106797502.55,114248491.1,-58366076.97,58366076.98,-32287617.05,-39738605.6,72026222.65
20-Mar-17,1092526867,805192300.98,287334566.02,137658385.24,83032041.89,871836439.87,807377354.71,285149512.29,860911171.2,145306073.31,86309622.49,803007247.25,289519619.76,883854235.4,130010697.17,78661934.42,4370107.47,-4370107.47,-22943064.21,15295376.14,7647688.07
21-Mar-17,1106412787,737977328.93,368435458.07,118386168.21,106215627.55,880704578.45,735764503.36,370648283.65,879598165.67,120598993.78,106215627.55,740190154.5,366222632.5,882917404.03,117279755.42,106215627.55,-4425651.15,4425651.15,-3319238.36,3319238.36,0
22-Mar-17,814919232,565553947.01,249365284.99,109199177.09,57859265.47,647860789.44,555774916.22,259144315.78,615264020.16,153204815.62,46450396.22,575332977.79,239586254.21,681272477.95,65193538.56,68453215.49,-19558061.57,19558061.57,-66008457.79,88011277.06,-22002819.26
23-Mar-17,1072836520,687688209.32,385148310.68,218858650.08,48277643.4,805700226.52,676959844.12,395876675.88,752058400.52,264990620.44,55787499.04,697343738,375492782,860414889.04,171653843.2,40767787.76,-20383893.88,20383893.88,-108356488.52,93336777.24,15019711.28
26-Mar-17,942478984,650310498.96,292168485.04,191323233.75,63146091.93,688009658.32,632403398.26,310075585.74,679527347.46,196978107.66,65973528.88,668217599.66,274261384.34,697434448.16,185668359.85,59376175.99,-35814201.39,35814201.39,-17907100.7,11309747.81,6597352.89
27-Mar-17,1062488554,758616827.56,303871726.44,190185451.17,63749313.24,808553789.59,742679499.25,319809054.75,769241713.1,248622321.64,44624519.27,774554155.87,287934398.13,847865866.09,131748580.7,82874107.21,-31874656.62,31874656.62,-78624153,116873740.94,-38249587.94
28-Mar-17,886198323,626542214.36,259656108.64,111660988.7,93050823.92,681486510.39,584890893.18,301307429.82,605273454.61,168377681.37,112547187.02,669079733.87,217118589.14,757699566.17,54944296.03,73554460.81,-84188840.68,84188840.69,-152426111.56,113433385.34,38992726.21
29-Mar-17,761887931,511226801.7,298660068.95,97521655.17,33523068.96,630843206.87,593510698.25,168377232.75,621700551.7,107426198.27,32761181.03,429704793.08,332183137.92,639985862.04,87617112.07,34284956.9,163805905.17,-163805905.17,-18285310.34,19809086.21,-1523775.86
30-Mar-17,1093939811,727469974.32,366469836.69,210036443.71,114863680.16,769039687.13,739503312.24,354436498.76,736221492.8,230821300.12,126897018.08,715436636.39,378503174.61,801857881.46,189251587.3,102830342.23,24066675.84,-24066675.84,-65636388.66,41569712.82,24066675.84
2-Apr-17,693375657,548460144.69,144915512.31,79044824.9,38135661.14,576195170.97,537366134.18,156009522.83,567874663.08,86671957.13,38829036.79,560247530.86,133128126.14,584515678.85,70724317.01,38135661.14,-22881396.68,22881396.68,-16641015.77,15947640.11,693375.66
3-Apr-17,1373348411,745728187.17,627620223.83,458698369.27,68667420.55,845982621.18,719634567.36,653713843.64,813022259.31,494405427.96,65920723.73,770448458.57,602899952.43,878942983.04,424364659,70040768.96,-50813891.21,50813891.21,-65920723.73,70040768.96,-4120045.23
4-Apr-17,1281169966,871195576.88,409974389.12,315167811.64,73026688.06,892975466.3,698237631.47,582932334.53,699518801.44,504780966.6,76870197.96,1045434692.26,235735273.74,1085150961.2,126835826.63,69183178.16,-347197060.79,347197060.79,-385632159.77,377945139.97,7687019.8
5-Apr-17,1259657562,787285976.25,472371585.75,351444459.8,86916371.78,821296730.42,754534879.64,505122682.36,738159331.33,434581858.89,86916371.78,820037072.86,439620489.14,904434129.52,269566718.27,85656714.22,-65502193.22,65502193.22,-166274798.18,165015140.62,1259657.56
6-Apr-17,852286511,291481986.76,560804524.24,501144468.47,28125454.86,323016587.67,305970857.45,546315653.55,322164301.16,494326176.38,35796033.46,277845402.59,574441108.41,324721160.69,507110474.05,20454876.26,28125454.86,-28125454.86,-2556859.53,-12784297.67,15341157.2
9-Apr-17,872684894,596916467.5,275768426.5,140502267.93,80287010.25,651895615.82,465141048.5,407543845.5,503539183.84,233006866.7,136138843.46,727819201.6,144865692.4,801124732.69,47997669.17,23562492.14,-262678153.09,262678153.09,-297585548.85,185009197.53,112576351.33
10-Apr-17,745098348,519333548.56,225764799.44,127411817.51,45450999.23,571490432.92,550627679.17,194470668.83,562549252.74,138588292.73,43960802.53,488784516.29,256313831.71,581176711.44,116235342.29,47686294.27,61843162.88,-61843162.88,-18627458.7,22352950.44,-3725491.74
11-Apr-17,898046150,620549889.65,277496260.35,152667845.5,80824153.5,665452197.15,582831951.35,315214198.65,634020581.9,182303368.45,81722199.65,657369781.8,240676368.2,695985766.25,122134276.4,79926107.35,-74537830.45,74537830.45,-61965184.35,60169092.05,1796092.3
12-Apr-17,884268605,568584713.02,315683891.99,160936886.11,142367245.41,580080204.88,547362266.5,336906338.51,550899340.92,189233481.47,144135782.62,588922890.93,295345714.07,609261068.85,133524559.36,141482976.8,-41560624.44,41560624.44,-58361727.93,55708922.12,2652805.82
13-Apr-17,645751316,430070376.46,215680939.54,85884925.03,129150263.2,430716127.77,400365815.92,245385500.08,423612863.3,103965961.88,118172490.83,460420688.31,185330627.69,437819392.25,68449639.5,139482284.26,-60054872.39,60054872.39,-14206528.95,35516322.38,-21309793.43
18-Apr-17,991984045,558487017.34,433497027.67,218236489.9,117054117.31,656693437.79,566422889.7,425561155.31,655701453.75,252955931.48,83326659.78,550551144.98,441432900.03,657685421.84,184509032.37,149789590.8,15871744.72,-15871744.72,-1983968.09,68446899.11,-66462931.02
19-Apr-17,732787238,475578917.46,257208320.54,126039404.94,110650872.94,496096960.13,457259236.51,275528001.49,451396938.61,160480405.12,120909894.27,493165811.17,239621426.83,542262556.12,90865617.51,99659064.37,-35906574.66,35906574.66,-90865617.51,69614787.61,21250829.9
20-Apr-17,880340765,498272872.99,382067892.01,241213369.61,64264875.85,574862519.55,487708783.81,392631981.19,534366844.36,301076541.63,44897379.02,508836962.17,371503802.83,615358194.74,182230538.36,82752031.91,-21128178.36,21128178.36,-80991350.38,118846003.28,-37854652.9
23-Apr-17,869616812,515682769.52,353934042.48,168705661.53,72178195.4,628732955.08,553076292.43,316540519.57,615688702.9,215664969.38,38263139.73,477419629.79,392197182.21,642646824.07,121746353.68,105223634.25,75656662.64,-75656662.64,-26958121.17,93918615.7,-66960494.52
24-Apr-17,724583226,246358296.84,478224929.16,162306642.62,94195819.38,468080764,276790792.33,447792433.67,328236201.38,241286214.26,155060810.36,215925801.35,508657424.65,607200743.39,82602487.76,34779994.85,60864990.98,-60864990.98,-278964542.01,158683726.49,120280815.52
26-Apr-17,1001698259,531901775.53,469796483.47,298506081.18,106180015.45,597012162.36,505857620.8,495840638.21,570968007.63,370628355.83,60101895.54,556944232,444754027,623056317.1,226383806.53,152258135.37,-51086611.21,51086611.21,-52088309.47,144244549.3,-92156239.83
27-Apr-17,819749773,503326360.62,316423412.38,174606701.65,54103485.02,591039586.33,485291865.62,334457907.38,542674349.73,230349686.21,46725737.06,520541105.86,299208667.15,640224572.71,118043967.31,61481232.98,-35249240.24,35249240.24,-97550222.99,112305718.9,-14755495.91
30-Apr-17,521093067,369454984.5,151638082.5,69305377.91,57841330.44,394467451.72,358512030.1,162581036.9,378834659.71,75558494.72,66699912.58,380397938.91,140695128.09,410100243.73,62531168.04,48461655.23,-21885908.81,21885908.81,-31265584.02,13027326.68,18238257.35
2-May-17,589524392,334849854.66,254674537.34,132642988.2,55415292.85,401466110.95,340155574.18,249368817.82,392623245.07,129105841.85,67795305.08,328954610.74,260569781.26,409719452.44,136769658.94,43035280.62,11200963.45,-11200963.45,-17096207.37,-7663817.1,24760024.46
3-May-17,613507850,382828898.4,230678951.6,162579580.25,37423978.85,413504290.9,357675076.55,255832773.45,400620626.05,176690260.8,36196963.15,408596228.1,204911621.9,426387955.75,149082407.55,38037486.7,-50921151.55,50921151.55,-25767329.7,27607853.25,-1840523.55
4-May-17,745916316,428155965.38,317760350.62,117854777.93,58181472.65,569880065.42,393097898.53,352818417.47,522887337.52,162609756.89,60419221.6,463214032.24,282702283.76,616126877.02,73845715.28,55943723.7,-70116133.7,70116133.7,-93239539.5,88764041.6,4475497.9
